ui_charamake_parts.text was created: 8/8/2021 10:40:22 PM
Filesize is: 1681376 bytes

arm
Group 0
No10811 - ブライダルドレス紅
No10812 - ブライダルドレス夜
No10813 - ブライダルドレス月
No10814 - ブライダルドレス鋼
No10815 - ブライダルドレス雪
No10820 - フロルヴィクトリア
No10821 - フロルヴィクトリア雪
No10822 - フロルヴィクトリア空
No10823 - フロルヴィクトリア桜
No10830 - ワンピーススイムウェア
No10831 - ワンピーススイムウェア影
No10832 - ワンピーススイムウェア紅
No10833 - ワンピーススイムウェア空
No10834 - ワンピーススイムウェア桜
No10835 - ワンピーススイムウェア月
No10850 - クレイジーキトゥン
No10851 - クレイジーキトゥン紅
No10852 - クレイジーキトゥン月
No10853 - クレイジーキトゥン葉
No10870 - パッションビキニ
No10871 - パッションビキニ影
No10872 - パッションビキニ陽
No10873 - パッションビキニ紅
No10890 - パッションサーフパンツ
No10891 - パッションサーフパンツ影
No10892 - パッションサーフパンツ陽
No10893 - パッションサーフパンツ紅
No10900 - スチューデントＳ・レプカ鋼
No10901 - スチューデントＳ・レプカ桜
No10910 - スチューデントＳ・レプカ紅
No10911 - スチューデントＳ・レプカ空
No10920 - 牛マンＴシャツＦ
No10930 - ユカタウル
No10931 - ユカタウル影
No10932 - ユカタウル萌
No10933 - ユカタウル桜
No10934 - ユカタウル雅
No10935 - ユカタウル空
No10950 - レッドメディカルドレス
No10951 - ブラックメディカルドレス
No10952 - ブルーメディカルドレス
No10970 - エミリアスイムウェア
No10971 - エミリアスイムウェア桜
No10972 - エミリアスイムウェア海
No10973 - エミリアスイムウェア空
No10980 - アークスジャージーＦ
No10981 - アークスジャージーＦ夜
No10982 - アークスジャージーＦ葉
No10983 - アークスジャージーＦ紅
No10984 - アークスジャージーＦ影
No10985 - アークスジャージーＦ雪
No10990 - エンゼルパフューム
No10991 - エンゼルパフューム影
No10992 - エンゼルパフューム葉
No10993 - エンゼルパフューム桜
No11000 - バニースーツ
No11001 - バニースーツ紅
No11002 - バニースーツ雪
No11003 - バニースーツ空
No11004 - バニースーツ桜
No11005 - バニースーツ夜
No11006 - バニースーツ茜
No11010 - ヒメナギセイカイ
No11011 - ヒメナギセイカイ影
No11012 - ヒメナギセイカイ紅
No11013 - ヒメナギセイカイ銀
No11014 - ヒメナギセイカイ夜
No11015 - ヒメナギセイカイ空
No11020 - ファニートレイター影
No11021 - ファニートレイター陽
No11024 - ファニートレイター栗
No11030 - ＧＨ４１０オッソリア
No11031 - ＧＨ４１０オッソリア海
No11032 - ＧＨ４１０オッソリア萌
No11033 - ＧＨ４１０オッソリア影
No11034 - ＧＨ４１０オッソリア桜
No11035 - ＧＨ４１０オッソリア雪
No11040 - エクササイズブルマ
No11041 - エクササイズブルマ紅
No11042 - エクササイズブルマ影
No11050 - クインティリーゼス
No11051 - クインティリーゼス雪
No11052 - クインティリーゼス影
No11053 - クインティリーゼス海
No11054 - クインティリーゼス雅
No11055 - クインティリーゼス空
No11060 - ヴェルトラム
No11061 - ヴェルトラム銀
No11062 - ヴェルトラム月
No11063 - ヴェルトラム夜
No11064 - ヴェルトラム雅
No11065 - ヴェルトラム萌
No11070 - エミリア・レプカ春
No11071 - エミリア・レプカ夜
No11080 - エミリア・レプカ空
No11081 - エミリア・レプカ夏
No11082 - エミリア・レプカ涼
No11090 - ガーディアンズＦレプカ森
No11091 - ガーディアンズＦレプカ涼
No11100 - ガーディアンズＦレプカ茜
No11101 - ガーディアンズＦレプカ静
No11110 - トリックワンダラー
No11111 - グレートリックワンダラー
No11112 - レッドトリックワンダラー
No11120 - 光ラインブルーＴシャツＦ
No11130 - ほむらの服
No11131 - ほむらの服（リボン）
No11140 - 騎士王の甲冑
No11150 - アブソリュートレイヤー
No11151 - アブソリュートレイヤー海
No11152 - アブソリュートレイヤー雪
No11153 - アブソリュートレイヤー影
No11160 - ＧＨ４５０オッソリア
No11161 - ＧＨ４５０オッソリア海
No11162 - ＧＨ４５０オッソリア陽
No11170 - セクシーサンタドレス
No11171 - セクシーサンタドレス葉
No11172 - セクシーサンタドレス海
No11173 - セクシーサンタドレス影
No11174 - セクシーサンタドレス雪
No11180 - ルピリスネージュ
No11181 - ルピリスネージュ栗
No11182 - ルピリスネージュ影
No11183 - ルピリスネージュ紅
No11190 - カレイドルビー
No11200 - まどかの服
No11210 - ミクミコセット
No11211 - ミクミコセット海
No11212 - ミクミコセット雅
No11213 - ミクミコセット影
No11214 - ミクミコセット桜
No11215 - ミクミコセット空
No11220 - ミヤビフリソデ
No11221 - ミヤビフリソデ海
No11222 - ミヤビフリソデ月
No11223 - ミヤビフリソデ桜
No11224 - ミヤビフリソデ影
No11225 - ミヤビフリソデ葉
No11226 - ミヤビフリソデ雪
No11230 - シャドウオールブリンク
No11231 - スノーオールブリンク
No11232 - オレンジオールブリンク
No11250 - パープルワンダートリート
No11251 - ブラックワンダートリート
No11252 - ブルーワンダートリート
No11263 - アドミラマリーネ夏
No11264 - アドミラマリーネ桜
No11265 - アドミラマリーネ雅
No11270 - マリーウィンド銀
No11271 - マリーウィンド茜
No11272 - マリーウィンド雅
No11290 - アークスコートＦ
No11291 - アークスコートＦ影
No11292 - アークスコートＦ海
No11293 - アークスコートＦ雪
No11301 - フラムセェーン秋
No11310 - セラスアリシア
No11311 - セラスアリシア雅
No11312 - セラスアリシア鋼
No11313 - セラスアリシア桜
No11314 - セラスアリシア月
No11320 - シャールイェーガー
No11321 - シャールイェーガー影
No11322 - シャールイェーガー鋼
No11330 - ルフターオービット
No11331 - ルフターオービット紅
No11332 - ルフターオービット月
No11333 - ルフターオービット葉
No11340 - 和風茶屋制服　静
No11341 - 和風茶屋制服　紅
No11342 - 和風茶屋制服　玄
No11350 - ピュアメイドドレス影
No11351 - ピュアメイドドレス冬
No11352 - ピュアメイドドレス静
No11360 - レディバトラーコート影
No11361 - レディバトラーコート冬
No11362 - レディバトラーコート夜
No11370 - アークス研修生女制服　玄
No11371 - アークス研修生女制服　雪
No11372 - アークス研修生女制服　静
No11380 - カグヤヒラリ
No11381 - カグヤヒラリ雅
No11382 - カグヤヒラリ葉
No11383 - カグヤヒラリ雪
No11394 - インリュミオ桜
No11395 - インリュミオ空
No11400 - ユウビキナガシ
No11401 - ユウビキナガシ影
No11402 - ユウビキナガシ紅
No11403 - ユウビキナガシ陽
No11404 - ユウビキナガシ夜
No11405 - ユウビキナガシ銀
No11413 - メイリーブロッサム星
No11414 - メイリーブロッサム空
No11415 - メイリーブロッサム雅
No11420 - Ｅ・カルセオラリア
No11421 - Ｅ・カルセオラリア影
No11422 - Ｅ・カルセオラリア紅
No11423 - Ｅ・カルセオラリア夜
No11424 - Ｅ・カルセオラリア月
No11425 - Ｅ・カルセオラリア空
No11430 - オラキオドレス
No11440 - オラキオパレオ
No11450 - セクシーオウガ
No11451 - ブラックセクシーオウガ
No11452 - ホワイトセクシーオウガ
No11460 - キューティーフラワー
No11461 - キューティーフラワー雪
No11462 - キューティーフラワー月
No11463 - キューティーフラワー紅
No11464 - キューティーフラワー桜
No11465 - キューティーフラワー空
No11470 - 黒ぶちサンタドレス
No11471 - 黒ぶちホワイトサンタドレス
No11490 - ハフリマイヒメ冬
No11491 - ハフリマイヒメ玄
No11492 - ハフリマイヒメ紅
No11500 - ウルスラ・レプカ茜
No11501 - ウルスラ・レプカ雪
No11502 - ウルスラ・レプカ玄
No11510 - イロイスアルキュリア
No11511 - イロイスアルキュリア雅
No11512 - イロイスアルキュリア影
No11513 - イロイスアルキュリア桜
No11514 - イロイスアルキュリア夜
No11520 - セブン-イレブン制服Ｆ
No11530 - 新光女恋鎧
No11531 - 新光女恋鎧　紅
No11532 - 新光女恋鎧　海
No11533 - 新光女恋鎧　葉
No11534 - 新光女恋鎧　月
No11535 - 新光女恋鎧　影
No11540 - 兵団制服＆立体機動装置Ｆ
No11550 - フェイ・イェン　１Ｐ
No11551 - フェイ・イェン　２Ｐ
No11552 - フェイ・イェン　ハイパー
No11560 - カルラアスセティックＦ
No11561 - カルラアスセティックＦ雪
No11562 - カルラアスセティックＦ夜
No11563 - カルラアスセティックＦ葉
No11564 - カルラアスセティックＦ月
No11565 - カルラアスセティックＦ紅
No11570 - スノーパティシエプロン
No11571 - シャドウパティシエプロン
No11572 - レッドパティシエプロン
No11580 - レディーオウガ
No11581 - ブラックレディーオウガ
No11582 - ホワイトレディーオウガ
No11590 - アカデミアブレザーＦ絹
No11591 - アカデミアブレザーＦ炭
No11592 - アカデミアブレザーＦ燃
No11600 - フラムセェーン雪
No11601 - フラムセェーン玄
No11602 - フラムセェーン紅
No11610 - フラムセェーン空
No11611 - フラムセェーン桜
No11620 - メセタオルＦ
No11621 - レッドメセタオルＦ
No11622 - ブルーメセタオルＦ
No11630 - ぬれメセタオルＦ
No11631 - レッドぬれメセタオルＦ
No11632 - ブルーぬれメセタオルＦ
No11640 - ナナフンスタイル
No11641 - ナナフンスタイル雪
No11642 - ナナフンスタイル桜
No11650 - ローゼントライム紅
No11651 - ローゼントライム空
No11660 - ツキノユズリハ桜
No11661 - ツキノユズリハ空
No11670 - リフラ・ビスカナ雅
No11671 - リフラ・ビスカナ空
No11680 - アークスブレザーＦ
No11681 - アークスブレザーＦ冬
No11682 - アークスブレザーＦ桜
No11683 - アークスブレザーＦ空
No11684 - アークスブレザーＦ影
No11685 - アークスブレザーＦ紅
No11700 - スクールスイムウェア
No11701 - スクールスイムウェア影
No11702 - スクールスイムウェア雪
No11703 - スクールスイムウェア紅
No11710 - 兵団制服Ｆ
No11720 - オラキオパレオ桜
No11721 - オラキオパレオ海
No11730 - オラキオドレス雪
No11731 - オラキオドレス影
No11740 - キャナリィピース
No11741 - キャナリィピース雅
No11742 - キャナリィピース鋼
No11743 - キャナリィピース空
No11750 - ミラセリア７１１
No11760 - ユーノーカリス
No11761 - ユーノーカリス紅
No11762 - ユーノーカリス夜
No11763 - ユーノーカリス鋼
No11764 - ユーノーカリス月
No11765 - ユーノーカリス影
No11800 - アルティナ・レプカ
No11801 - アルティナ・レプカ萌
No11802 - アルティナ・レプカ陽
No11803 - アルティナ・レプカ桜
No11804 - アルティナ・レプカ雪
No11805 - アルティナ・レプカ影
No11810 - アクエリアコート
No11811 - アクエリアコート空
No11812 - アクエリアコート月
No11820 - ハマノイクサ
No11821 - ハマノイクサ空
No11822 - ハマノイクサ桜
No11823 - ハマノイクサ月
No11824 - ハマノイクサ紅
No11825 - ハマノイクサ影
No11830 - ポップスコア
No11831 - ポップスコア海
No11832 - ポップスコア萌
No11833 - ポップスコア桜
No11834 - ポップスコア影
No11835 - ポップスコア空
No11840 - サクヤｍｏｄｅＣ・レプカ
No11841 - サクヤｍｏｄｅＣ・レプカ雪
No11842 - サクヤｍｏｄｅＣ・レプカ雅
No11843 - サクヤｍｏｄｅＣ・レプカ影
No11844 - サクヤｍｏｄｅＣ・レプカ夜
No11845 - サクヤｍｏｄｅＣ・レプカ葉
No11850 - フェイ・イェン　３Ｐ
No11851 - フェイ・イェン　４Ｐ
No11852 - フェイ・イェン　闇の勲
No11860 - ミスティ・レプカ
No11861 - ミスティ・レプカ雪
No11862 - ミスティ・レプカ影
No11863 - ミスティ・レプカ夜
No11864 - ミスティ・レプカ月
No11865 - ミスティ・レプカ鋼
No11870 - エアリーサマードレス
No11871 - エアリーサマードレス海
No11872 - エアリーサマードレス影
No11873 - エアリーサマードレス月
No11880 - うらら・レプカ
No11881 - うらら・レプカ影
No11882 - うらら・レプカ紅
No11900 - ロマンバカマ藤
No11901 - ロマンバカマ桜
No11902 - ロマンバカマ冬
No11903 - ロマンバカマ影
No11910 - ジャヒーローク
No11911 - ジャヒーローク夜
No11912 - ジャヒーローク紅
No11913 - ジャヒーローク銀
No11914 - ジャヒーローク影
No11915 - ジャヒーローク雅
No11920 - アリシア・レプカ
No11921 - アリシア・レプカ雪
No11922 - アリシア・レプカ海
No11923 - アリシア・レプカ影
No11924 - アリシア・レプカ葉
No11925 - アリシア・レプカ紅
No11930 - 巡音ルカ・レプカ
No11940 - 鏡音リン・レプカ
No11960 - セルベリア・ツヴァイ
No11961 - セルベリア・ツヴァイ雪
